n	pca1	pca2
4267	99.7643	0.235723
4268	99.8346	0.165405
4269	99.8474	0.152615
4270	99.654	0.346016
4271	99.8474	0.152639
4272	99.7757	0.224332
4273	99.9322	0.0678445
4274	99.9036	0.0963505
4275	99.9068	0.0931648
4276	99.9269	0.0730878
4277	99.9038	0.0961817
4278	99.8202	0.179839
4279	99.8751	0.124876
4280	99.9346	0.0653875
4281	99.8777	0.122334
4282	99.8727	0.127303
4283	99.5507	0.44925
4284	99.7052	0.294849
4285	99.6062	0.393849
4286	99.9058	0.0941876
4287	99.8837	0.116271
4288	99.8117	0.188279
4289	99.9166	0.0833625
4290	99.4435	0.556452
4291	99.4758	0.524224
4292	99.8947	0.105284
4293	99.9221	0.0779151
4294	99.9472	0.0527953
4295	99.9429	0.0570909
4296	99.7553	0.244726
4297	99.8508	0.149183
4298	98.7554	1.24464
4299	98.9707	1.02932
4300	99.2836	0.716381
4301	99.3998	0.600235
4302	98.9048	1.09521
4303	99.2202	0.779813
4304	99.1218	0.878172
4305	99.5544	0.445591
4306	99.3776	0.622366
4307	99.0465	0.953533
4308	99.2026	0.797396
4309	99.5324	0.46764
4310	99.7453	0.254688
4311	97.2868	2.71318
4312	98.5691	1.43088
4313	98.4955	1.50451
4314	98.9005	1.09952
4315	99.6059	0.394085
4316	99.3432	0.656831
4317	98.8615	1.1385
4318	98.6479	1.35213
4319	99.2426	0.757353
4320	99.1251	0.874934
4321	99.6008	0.399237
4322	99.7079	0.292142
4323	99.6254	0.374604
4324	99.6641	0.335854
4325	99.2416	0.758383
4326	99.6896	0.310369
4327	99.4262	0.5738
4328	99.5448	0.455208
4329	99.8763	0.123746
4330	98.46	1.53998
4331	99.6497	0.350342
4332	99.8629	0.137078
4333	99.9191	0.0809425
4334	99.4685	0.531467
4335	97.1844	2.81559
4336	99.7302	0.269815
4337	99.6664	0.333567
4338	98.6268	1.3732
4339	99.089	0.911034
4340	99.2676	0.732385
4341	99.8615	0.138536
4342	99.9106	0.0893837
4343	99.9236	0.0764211
4344	99.8123	0.187745
4345	99.8959	0.104146
4346	99.9121	0.087935
4347	99.9088	0.0912437
4348	99.9024	0.0976015
4349	99.8588	0.141195
4350	99.8968	0.103194
4351	99.9086	0.0913737
4352	99.8754	0.124585
4353	99.8388	0.161248
4354	99.8764	0.123606
4355	99.8847	0.115333
4356	99.9785	0.0214558
4357	99.9477	0.0523306
4358	99.8963	0.103712
4359	99.9095	0.0904581
4360	99.9155	0.0845192
4361	99.9345	0.0654501
4362	99.9567	0.0432826
4363	99.8924	0.107576
4364	99.9	0.100035
4365	99.9156	0.0843694
4366	99.8915	0.108494
4367	99.8534	0.146607
4368	99.9105	0.0894778
4369	99.9397	0.0602555
4370	99.8216	0.178362
4371	99.7901	0.209939
4372	99.9467	0.0532502
4373	99.9574	0.0426285
4374	99.7154	0.284635
4375	99.9086	0.0913658
4376	99.9384	0.0615691
4377	99.7184	0.281648
4378	99.8678	0.132182
4379	99.9237	0.0762972
4380	99.9582	0.0418365
4381	99.9045	0.0954708
4382	99.9035	0.0965357
4383	99.9678	0.0321749
4384	99.4562	0.543829
4385	99.2615	0.738502
4386	99.3149	0.685136
4387	99.0651	0.934932
4388	99.2407	0.759294
4389	99.6993	0.300666
4390	99.8434	0.156557
4391	99.8753	0.124709
4392	99.8189	0.181122
4393	99.806	0.194019
4394	99.9334	0.0666117
4395	99.6445	0.355502
4396	99.585	0.415027
4397	99.7285	0.271454
4398	99.8323	0.167661
4399	99.6723	0.327663
4400	99.0066	0.993359
4401	98.6202	1.37978
4402	99.4826	0.517441
4403	99.8009	0.199117
4404	99.9343	0.0657455
4405	99.8799	0.120075
4406	99.93	0.0699728
4407	99.9522	0.0478077
4408	99.792	0.208013
4409	99.68	0.320005
4410	99.7707	0.229347
4411	99.7736	0.2264
4412	99.6802	0.319772
4413	99.802	0.197981
4414	99.812	0.187958
4415	99.8972	0.102772
4416	99.8838	0.116192
4417	99.8866	0.113401
4418	99.8599	0.140052
4419	99.8138	0.186215
4420	99.8513	0.148679
4421	99.8544	0.145629
4422	99.7716	0.22843
4423	99.7983	0.201734
4424	99.8994	0.100633
4425	99.9289	0.0710806
4426	99.9146	0.0854216
4427	99.9354	0.0646192
4428	99.0415	0.95852
4429	99.8833	0.116673
4430	99.8019	0.198139
4431	99.8398	0.160229
4432	99.4942	0.505826
4433	99.3582	0.641835
4434	97.4776	2.52238
4435	98.2892	1.71083
4436	97.7234	2.27657
4437	97.7927	2.20728
4438	98.3643	1.63574
4439	98.9812	1.01884
4440	99.2618	0.738228
4441	99.1631	0.836863
4442	99.4829	0.517079
4443	98.9907	1.00934
4444	99.7842	0.215768
4445	99.8098	0.190234
4446	99.8883	0.111719
4447	99.9417	0.0583225
4448	99.9467	0.053286
4449	99.9609	0.0391422
4450	99.9709	0.0290648
4451	99.9624	0.0376337
4452	99.9557	0.0442516
4453	99.9548	0.0452182
4454	99.9566	0.0433763
4455	99.291	0.709004
4456	99.9679	0.0320638
4457	99.9689	0.0311193
4458	99.9583	0.0417496
4459	99.9257	0.0742726
4460	99.9289	0.0710643
4461	99.9595	0.0405393
4462	99.9558	0.0441876
4463	99.9765	0.0234845
4464	99.9646	0.0354253
4465	99.9722	0.0277506
4466	99.4328	0.567165
4467	99.9859	0.0141347
4468	99.9735	0.0264756
4469	99.9545	0.0455068
4470	99.9337	0.0662714
4471	99.9532	0.0467601
4472	99.9466	0.053422
4473	99.9455	0.0545451
4474	99.9665	0.0334952
4475	99.9625	0.0374557
4476	99.9406	0.0593899
4477	98.4197	1.58033
4478	99.9252	0.0748097
4479	99.9896	0.0103928
4480	99.9622	0.0377536
4481	98.0934	1.90662
4482	99.768	0.232014
4483	99.8256	0.174443
4484	99.9248	0.075154
4485	99.9105	0.089486
4486	99.7905	0.209522
4487	99.9698	0.0302287
4488	99.892	0.107988
4489	99.9531	0.0468662
4490	99.952	0.0480361
4491	99.9342	0.0658195
4492	99.9594	0.0405694
4493	99.9662	0.0337546
4494	99.9278	0.0722339
4495	98.7278	1.27223
4496	99.2069	0.793127
4497	98.902	1.09795
4498	98.9509	1.0491
4499	99.9854	0.0145943
4500	99.9795	0.020538
4501	99.9674	0.0325562
4502	99.9584	0.0415949
4503	99.9352	0.0648133
4504	99.9644	0.0355742
4505	99.9295	0.0704829
4506	99.9715	0.0284827
4507	99.9372	0.0628218
4508	99.9742	0.025795
4509	99.9477	0.0523153
4510	99.9371	0.0628854
4511	99.8142	0.185843
4512	99.8575	0.142459
4513	99.9211	0.0789222
4514	99.9712	0.0287973
4515	99.9374	0.0625752
4516	99.8545	0.14549
4517	99.8192	0.180795
4518	99.9749	0.0251294
4519	99.9693	0.0306724
4520	99.9647	0.0353279
4521	99.9646	0.0353737
4522	99.9087	0.0913273
4523	99.9062	0.0938139
4524	99.6558	0.344178
4525	99.9594	0.0405716
4526	99.9605	0.0395308
4527	99.7556	0.24439
4528	99.2934	0.706558
4529	93.5913	6.40869
4530	99.9007	0.0993252
4531	99.9422	0.0578061
4532	99.9553	0.0446536
4533	99.9691	0.030928
4534	99.9546	0.0453849
4535	99.9604	0.0395886
4536	99.8308	0.16921
4537	99.8159	0.184066
4538	99.8577	0.142345
4539	99.7664	0.23356
4540	99.5448	0.455241
4541	99.8791	0.120909
4542	99.8819	0.118085
4543	99.7098	0.290196
4544	99.8452	0.154836
4545	99.8095	0.190513
4546	99.8929	0.107148
4547	99.7712	0.228849
4548	99.9067	0.0933498
4549	99.8049	0.195079
4550	99.8103	0.189655
4551	99.9195	0.0804871
4552	99.9184	0.0816487
4553	99.9236	0.0764189
4554	99.8894	0.110607
4555	99.8967	0.103281
4556	99.7751	0.224899
4557	99.8686	0.131447
4558	99.8256	0.174384
4559	99.9143	0.0856538
4560	99.8284	0.171598
4561	99.9308	0.0691529
4562	99.9365	0.0635482
4563	99.9603	0.0396703
4564	99.8878	0.112166
4565	99.8645	0.135452
4566	99.8291	0.170884
4567	99.8689	0.131146
4568	99.5871	0.41293
4569	99.8664	0.133584
4570	99.8094	0.190621
4571	99.8103	0.189747
4572	99.8723	0.127651
4573	99.8536	0.146449
4574	99.8202	0.179779
4575	99.8349	0.165104
4576	99.7891	0.210895
4577	99.8805	0.119523
4578	99.9516	0.0484125
4579	99.8772	0.122826
4580	99.9699	0.0300927
4581	99.9483	0.0516878
4582	99.9194	0.0806089
4583	99.9476	0.0524207
4584	99.9356	0.0644257
4585	99.9858	0.0141884
4586	99.9889	0.0111381
4587	99.9627	0.0373117
4588	99.9543	0.0456866
4589	99.9501	0.0498503
4590	99.9812	0.0187699
4591	99.9083	0.0916569
4592	99.9138	0.0861927
4593	99.7177	0.282312
4594	99.9731	0.0268727
4595	99.9712	0.0287871
4596	99.966	0.0339743
4597	99.9681	0.0319183
4598	99.97	0.0300089
4599	99.9775	0.0224602
4600	99.9828	0.017206
4601	99.9779	0.0221074
4602	99.9497	0.0503233
4603	99.934	0.0660009
4604	99.9433	0.0567445
4605	99.9383	0.0616719
4606	99.9385	0.0614532
4607	99.8987	0.101332
4608	99.8156	0.184436
4609	99.8504	0.149564
4610	99.8262	0.173777
4611	99.868	0.132041
4612	99.9727	0.0273159
4613	99.9055	0.0944565
4614	99.9455	0.0545085
4615	99.9244	0.0756203
4616	99.9553	0.0446692
4617	99.7901	0.209932
4618	99.8094	0.190584
4619	99.7524	0.24765
4620	99.9563	0.0437466
4621	99.9544	0.0456338
4622	99.8895	0.110509
4623	99.8742	0.125819
4624	99.8952	0.104756
4625	99.9567	0.0432966
4626	99.9594	0.0405972
4627	99.8485	0.151524
4628	99.8689	0.131083
4629	99.9595	0.0404991
4630	99.95	0.0499625
4631	99.9577	0.042313
4632	99.9306	0.0693969
4633	99.9625	0.0375103
4634	99.957	0.0430271
4635	99.8805	0.119517
4636	99.9103	0.0897199
4637	99.9453	0.0546513
4638	99.8987	0.101265
4639	99.9719	0.0280872
4640	98.9792	1.02083
4641	99.9035	0.0965117
4642	99.8414	0.158566
4643	99.7355	0.264483
4644	99.6259	0.37406
4645	99.8548	0.145164
4646	99.7774	0.222565
4647	99.7357	0.26427
4648	99.9199	0.080128
4649	99.3336	0.666397
4650	99.9411	0.0589369
4651	99.949	0.0510303
4652	99.88	0.119977
4653	99.9066	0.0933804
4654	99.6891	0.31088
4655	98.7821	1.21794
4656	99.7691	0.230946
4657	99.4376	0.562401
4658	99.8554	0.144625
4659	99.2677	0.732341
4660	99.8261	0.17386
4661	99.681	0.318969
4662	99.9681	0.0319225
4663	99.9681	0.0318951
4664	99.9314	0.0686317
4665	99.9423	0.057664
4666	99.9273	0.0727123
4667	99.9419	0.0580954
4668	99.6816	0.318447
4669	99.853	0.147019
4670	99.7887	0.21133
4671	99.592	0.407955
4672	99.2094	0.790631
4673	99.9435	0.0565406
4674	99.9303	0.0697388
4675	99.9051	0.0948798
4676	99.9481	0.0519067
4677	99.8555	0.144519
4678	99.9591	0.0409344
4679	99.9458	0.0541637
4680	99.9265	0.0735263
4681	99.9202	0.0798318
4682	99.8916	0.108374
4683	99.9547	0.0453077
4684	99.7113	0.288661
4685	98.6836	1.31638
4686	99.9814	0.0185773
4687	99.9103	0.0897378
4688	99.8247	0.175271
4689	99.916	0.0839644
4690	99.911	0.0890309
4691	99.8917	0.108301
4692	99.8766	0.123443
4693	99.9248	0.075195
4694	99.9477	0.0523023
4695	99.9666	0.0333703
4696	99.4679	0.532088
4697	99.8372	0.16275
4698	99.8606	0.139407
4699	99.9541	0.0459296
4700	99.6921	0.30792
4701	99.9796	0.0203548
4702	99.8866	0.113434
4703	99.6521	0.347928
4704	99.96	0.0399749
4705	99.8929	0.107071
4706	99.2337	0.766282
4707	99.9337	0.0663266
4708	99.8705	0.129459
4709	99.9499	0.0500973
4710	98.7103	1.28969
4711	99.8886	0.111426
4712	99.5413	0.458715
4713	99.5447	0.455286
4714	99.7428	0.257163
4715	99.8484	0.151574
4716	99.8728	0.127246
4717	99.9498	0.0501784
4718	99.9138	0.0862009
4719	99.8804	0.119646
4720	99.4423	0.557705
4721	99.9525	0.0474706
4722	99.889	0.110956
4723	99.879	0.120983
4724	99.8616	0.138414
4725	99.6882	0.311788
4726	99.9211	0.078869
4727	99.8713	0.128732
4728	99.4684	0.5316
4729	99.953	0.0470168
4730	99.8254	0.174567
4731	99.9512	0.0488494
4732	99.8717	0.128295
4733	99.9678	0.0321844
4734	98.0823	1.9177
4735	99.9377	0.0623239
4736	99.8875	0.112488
4737	99.8937	0.106262
4738	99.6868	0.313198
4739	99.9387	0.0613229
4740	99.8301	0.169857
4741	99.8163	0.183684
4742	99.8642	0.135772
4743	99.8969	0.103117
4744	99.857	0.142951
4745	99.784	0.21601
4746	99.871	0.129011
4747	99.4869	0.513136
4748	99.8959	0.104076
4749	99.9026	0.0973818
4750	99.8347	0.165339
4751	99.995	0.00503482
4752	99.9491	0.0509187
4753	89.3455	10.6545
4754	99.8372	0.162814
4755	99.934	0.0660138
4756	99.8875	0.112474
4757	99.6945	0.30553
4758	99.9194	0.0806101
4759	99.9448	0.0551769
4760	99.9512	0.0487813
4761	99.9617	0.0382589
4762	99.9335	0.0665351
4763	99.8877	0.112284
4764	98.8333	1.1667
4765	99.7612	0.238794
4766	99.9207	0.0793384
4767	99.9389	0.0610578
4768	99.894	0.105975
4769	99.8635	0.136464
4770	99.9504	0.0496187
4771	99.5947	0.405337
4772	99.9701	0.02986
4773	99.896	0.104036
4774	99.9767	0.0232504
4775	99.9165	0.0835049
4776	99.9779	0.0221308
4777	99.6067	0.393295
4778	99.9128	0.0871509
4779	99.598	0.402042
4780	99.719	0.281029
4781	99.728	0.272001
4782	99.675	0.324977
4783	99.9716	0.0284166
4784	99.5523	0.447711
4785	99.9527	0.0473026
4786	99.9582	0.041844
4787	99.8356	0.164422
4788	99.7411	0.258857
4789	99.9141	0.0859032
4790	99.9489	0.0510825
4791	99.8261	0.173854
4792	99.9553	0.0447415
4793	99.8402	0.159772
4794	99.9651	0.0349397
4795	99.8776	0.122406
4796	99.8956	0.104448
4797	99.9415	0.058505
4798	99.9248	0.0751888
4799	99.9801	0.0199425
4800	99.9581	0.041915
4801	99.9366	0.0633779
4802	99.9637	0.0363381
4803	99.9787	0.0212847
4804	99.0927	0.907263
4805	99.9581	0.041864
4806	99.9421	0.0579245
4807	99.9705	0.0294652
4808	99.9713	0.0286521
4809	99.8489	0.151116
4810	99.9852	0.0147961
4811	99.9732	0.0268396
4812	99.9842	0.0157622
4813	99.9673	0.0326707
4814	99.4386	0.561447
4815	99.8716	0.128424
4816	99.4393	0.560667
4817	99.9042	0.0957566
4818	99.7288	0.271213
4819	99.9339	0.0660617
4820	99.9424	0.0576271
4821	99.6733	0.326667
4822	99.9295	0.0704858
4823	99.9471	0.05287
4824	99.2817	0.718261
4825	99.794	0.205964
4826	99.9413	0.0586551
4827	99.9049	0.0951014
4828	99.7207	0.279268
4829	99.8046	0.195373
4830	99.7333	0.266711
4831	99.9542	0.0458089
4832	99.9207	0.0793249
4833	99.9589	0.0410886
4834	99.8607	0.139318
4835	99.9615	0.0385234
4836	99.9692	0.0308307
4837	99.9804	0.0195553
4838	99.9567	0.0432712
4839	99.7104	0.28962
4840	99.9793	0.0206652
4841	99.9637	0.0362804
4842	99.8546	0.145431
4843	99.9599	0.0401075
4844	99.8479	0.152142
4845	99.9417	0.0583269
4846	99.9282	0.0718474
4847	99.9642	0.0357879
4848	99.9682	0.0317537
4849	99.9477	0.0522626
4850	99.9178	0.0821889
4851	99.8578	0.142201
4852	99.9618	0.0382475
4853	99.9242	0.0758121
4854	99.3563	0.643691
4855	99.9845	0.0155187
4856	99.8487	0.15134
4857	99.7879	0.212146
4858	99.9615	0.0385213
4859	99.7281	0.271874
4860	99.9229	0.0771292
4861	99.9512	0.048804
4862	99.6092	0.39079
4863	99.6465	0.353511
4864	99.4294	0.570649
4865	99.8555	0.14446
4866	99.8954	0.104643
4867	99.7468	0.253207
4868	99.9587	0.0412837
4869	99.9454	0.0546101
4870	99.8243	0.175665
4871	99.9416	0.0583648
4872	99.9454	0.0545644
4873	99.9466	0.0534297
4874	99.9634	0.0365981
4875	99.967	0.0329713
4876	99.9643	0.0357204
4877	99.9491	0.0509031
4878	99.8511	0.148922
4879	99.9743	0.0257009
4880	99.9766	0.0234462
4881	99.9583	0.0416737
4882	99.9673	0.0326694
4883	99.9648	0.035245
4884	99.9734	0.0265658
4885	99.9622	0.0378433
4886	99.9733	0.026744
4887	99.947	0.0530432
4888	99.9543	0.045712
4889	99.8986	0.101414
4890	99.9319	0.0680774
4891	99.4679	0.532081
4892	99.7267	0.273287
4893	99.9907	0.00933013
4894	99.9502	0.0497569
4895	99.9089	0.0910936
4896	99.9725	0.0275312
4897	99.9348	0.0651927
4898	99.9299	0.0700905
4899	99.9342	0.0657995
4900	99.9262	0.0738499
4901	99.7453	0.254672
4902	99.7282	0.271776
4903	99.9159	0.0841173
4904	99.7177	0.282282
4905	99.9705	0.0295238
4906	99.9424	0.0576414
4907	99.991	0.00903698
4908	99.9362	0.0638311
4909	99.9545	0.045469
4910	99.9717	0.0283298
4911	99.8686	0.131368
4912	99.9703	0.0296901
4913	99.9745	0.0254741
4914	99.9819	0.0180912
4915	99.9868	0.0131628
4916	99.9425	0.0574545
4917	99.9429	0.0570957
4918	99.9275	0.0725351
4919	99.9422	0.057783
4920	99.9003	0.0996961
4921	99.9237	0.0763094
4922	99.9357	0.0643049
4923	99.9214	0.0785592
4924	99.9372	0.0628247
4925	99.9422	0.0578262
4926	99.9657	0.0343377
4927	99.9755	0.0244854
4928	99.9453	0.0546607
4929	99.944	0.0560303
4930	99.9518	0.0482045
4931	99.9281	0.0718959
4932	99.8776	0.122397
4933	99.8136	0.186446
4934	99.926	0.0740449
4935	99.9475	0.0524569
4936	99.9402	0.0597758
4937	99.9693	0.0306575
4938	99.3685	0.631535
4939	99.785	0.214961
4940	99.6366	0.363366
4941	99.9397	0.0602548
4942	99.9194	0.080581
4943	99.9426	0.0573786
4944	99.9123	0.0877365
4945	99.9211	0.0788604
4946	99.8979	0.102103
4947	99.9321	0.0679262
4948	99.8733	0.126711
4949	99.8435	0.156476
4950	99.8699	0.130059
4951	99.9004	0.099607
4952	99.9174	0.0826105
4953	99.9138	0.0861862
4954	99.9096	0.090404
4955	99.8771	0.122879
4956	99.9029	0.0970561
4957	99.946	0.0539842
4958	99.9852	0.01483
4959	99.9789	0.0211182
4960	99.984	0.015951
4961	99.8661	0.133857
4962	99.9279	0.072088
4963	99.8714	0.128614
4964	99.9105	0.089499
4965	99.8972	0.102783
4966	99.9466	0.0533719
4967	99.9298	0.0701676
4968	99.9863	0.0137184
4969	99.9412	0.0587525
4970	99.9483	0.0516645
4971	99.9746	0.0254053
4972	99.9711	0.0288843
4973	99.9765	0.0234898
4974	99.9853	0.0146678
4975	98.918	1.08197
4976	99.9224	0.0776446
4977	99.9397	0.0603276
4978	99.8769	0.123116
4979	99.5021	0.497933
4980	99.8902	0.109803
4981	99.827	0.172977
4982	99.8668	0.133183
4983	99.9828	0.0171841
4984	99.9603	0.0396604
4985	99.9587	0.0412629
4986	99.9373	0.0626833
4987	99.6891	0.310901
4988	99.9742	0.0258274
4989	99.9561	0.0439063
4990	99.9077	0.0923413
4991	99.8526	0.147441
4992	99.9598	0.040215
4993	99.9238	0.0761773
4994	99.9019	0.098148
4995	99.9396	0.0604298
4996	99.986	0.0139926
4997	99.8062	0.193789
4998	99.9791	0.020896
4999	99.9716	0.0284243
5000	99.744	0.255961
5001	99.4548	0.545246
5002	98.6854	1.31465
5003	99.9089	0.0910604
5004	99.8866	0.113438
5005	99.0644	0.935579
5006	99.5164	0.483634
5007	99.2927	0.707296
5008	99.9578	0.0421545
5009	99.887	0.11304
5010	99.8473	0.152743
5011	99.9645	0.035496
5012	99.9151	0.0848692
5013	99.9279	0.0720705
5014	99.2273	0.772725
5015	99.283	0.71697
5016	99.9002	0.0997982
5017	99.9112	0.0888278
5018	99.8686	0.131432
5019	99.9096	0.0904237
5020	99.773	0.226964
5021	99.7456	0.254421
5022	99.8877	0.112344
5023	99.9517	0.0482903
5024	99.9461	0.0538656
5025	99.9841	0.0159395
5026	99.9806	0.0194079
5027	99.8759	0.124119
5028	99.7415	0.258451
5029	99.9699	0.0301146
5030	99.7891	0.210891
5031	99.5069	0.493122
5032	99.861	0.139008
5033	99.6719	0.328144
5034	99.4277	0.572292
5035	99.7475	0.252528
5036	99.969	0.0309757
5037	99.8489	0.151084
5038	99.8539	0.146148
5039	99.9121	0.0879276
5040	99.8581	0.141882
5041	99.8309	0.169147
5042	99.9557	0.0442776
5043	99.9602	0.0398173
5044	99.8108	0.189193
5045	99.7839	0.216075
5046	99.7661	0.233929
5047	99.9734	0.0265988
5048	99.9484	0.0515603
5049	99.9563	0.0437375
5050	99.9166	0.0834127
5051	99.9408	0.0592023
5052	99.9323	0.0677436
5053	99.9557	0.0442528
5054	99.9387	0.0613457
5055	99.8954	0.104647
5056	99.6826	0.317388
5057	99.7266	0.273441
5058	99.8654	0.134561
5059	99.8112	0.188797
5060	99.9227	0.0772886
5061	99.7742	0.225754
5062	99.864	0.13596
5063	99.9811	0.0189214
5064	99.8637	0.136255
5065	99.768	0.231978
5066	99.8798	0.120168
5067	99.7538	0.246152
5068	99.8536	0.146405
5069	99.5969	0.403105
5070	99.8275	0.172485
5071	99.3263	0.673687
5072	99.9712	0.0287965
5073	99.9205	0.0794655
5074	99.9025	0.0975256
5075	99.9528	0.0472087
5076	99.9729	0.0271046
5077	99.9481	0.0519287
5078	99.9194	0.0806298
5079	99.8907	0.109276
5080	99.9383	0.0617325
5081	99.8326	0.16744
5082	99.9301	0.0698538
5083	99.9416	0.0584017
5084	99.8988	0.10119
5085	99.9697	0.0303397
5086	99.8926	0.107436
5087	99.8155	0.184469
5088	99.9351	0.0648555
5089	99.3705	0.629489
5090	99.8862	0.113842
5091	99.9168	0.083217
5092	98.7421	1.25788
5093	99.8804	0.119632
5094	99.8801	0.11993
5095	99.8998	0.100229
5096	99.9843	0.015717
5097	99.8891	0.110936
5098	99.9756	0.0243701
5099	99.9646	0.0354051
5100	99.9648	0.0352042
5101	99.9233	0.0767043
5102	99.7683	0.231717
5103	99.9445	0.0555167
5104	99.9057	0.0943338
5105	99.9337	0.0662742
5106	99.885	0.114977
5107	99.9478	0.0522159
5108	99.9556	0.0444132
5109	99.9501	0.0499201
5110	99.8386	0.161352
5111	99.7442	0.255779
5112	99.9305	0.0695331
5113	99.7609	0.239146
5114	99.4152	0.584807
5115	99.9192	0.0807615
5116	98.9408	1.05922
5117	99.6772	0.322785
5118	99.9271	0.0728942
5119	99.7851	0.214946
5120	99.8595	0.140512
5121	99.7407	0.259328
5122	99.5846	0.415381
5123	99.9348	0.0651817
5124	99.9312	0.0688464
5125	99.9494	0.0506248
5126	99.9589	0.0411437
5127	99.9062	0.0937518
5128	99.9361	0.0638866
5129	99.8556	0.144407
5130	99.9442	0.055825
5131	99.8505	0.149452
5132	99.9613	0.0387291
5133	99.926	0.073984
5134	99.8681	0.13186
5135	98.8054	1.19457
5136	99.9263	0.073661
5137	99.9612	0.0387919
5138	99.4309	0.569148
5139	99.9683	0.0316729
5140	99.9599	0.040123
5141	99.8686	0.131396
5142	99.919	0.0809988
5143	99.946	0.0540419
5144	99.9617	0.0382619
5145	99.9532	0.0467746
5146	99.975	0.0249959
5147	99.9466	0.0534241
5148	99.9015	0.0984758
5149	99.5845	0.415472
5150	99.8875	0.112467
5151	99.9319	0.068099
5152	99.5165	0.483523
5153	99.8099	0.190071
5154	99.4368	0.563172
5155	99.794	0.206048
5156	99.2364	0.763556
5157	99.8343	0.165727
5158	99.4641	0.535942
5159	99.5948	0.405172
5160	98.9343	1.06572
5161	99.6537	0.346273
5162	99.6424	0.357637
5163	99.5519	0.448121
5164	99.474	0.52598
5165	99.5202	0.479751
5166	99.9386	0.0614282
5167	99.9591	0.0408766
5168	99.9773	0.0226521
5169	99.9762	0.023804
5170	99.8913	0.108729
5171	99.9167	0.0832578
5172	99.8854	0.11456
5173	99.8656	0.134356
5174	99.843	0.156951
5175	99.7326	0.26738
5176	99.8189	0.181143
5177	99.7571	0.242858
5178	99.7407	0.259304
5179	99.8614	0.138622
5180	99.1333	0.866747
5181	99.9662	0.033775
5182	99.9857	0.0143019
5183	99.9342	0.0657709
5184	99.9449	0.0551396
5185	99.9606	0.0393736
5186	99.9311	0.068891
5187	99.7874	0.212571
5188	99.9347	0.0653467
5189	99.9739	0.0261469
5190	99.9399	0.0601087
5191	99.927	0.0729736
5192	99.9617	0.0382531
5193	99.9007	0.0993386
5194	99.9265	0.0735403
5195	99.9843	0.0156901
5196	99.4678	0.532228
5197	99.9136	0.0864464
5198	99.9645	0.0355301
5199	99.9794	0.0205799
5200	99.9574	0.04263
5201	99.9409	0.0590976
5202	99.833	0.167003
5203	99.8683	0.131699
5204	99.893	0.107032
5205	99.9647	0.0352865
5206	99.9266	0.0734026
5207	99.9209	0.0790747
5208	99.9323	0.0677445
5209	99.8601	0.139892
5210	99.9362	0.0637785
5211	99.944	0.0559938
5212	99.8772	0.122832
5213	99.9483	0.0516751
5214	99.9614	0.0386112
5215	99.8051	0.194901
5216	99.874	0.125989
5217	99.7598	0.240202
5218	99.9607	0.0392847
5219	99.5268	0.473228
5220	99.8584	0.141628
5221	99.8983	0.101706
5222	99.8878	0.11217
5223	99.8907	0.109336
5224	99.9672	0.0327585
5225	99.3962	0.603764
5226	99.6335	0.366514
5227	98.9686	1.03139
5228	99.911	0.0889998
5229	99.9265	0.0735019
5230	99.9554	0.0446383
5231	99.8765	0.123545
5232	99.6826	0.317436
5233	99.8949	0.105084
5234	99.9228	0.0772281
5235	99.948	0.0520098
5236	99.9692	0.0307874
5237	99.9339	0.066095
